,pr,tas,tasmax,tasmin,evspsblpot
1982-02-05,0.0,273.64,282.1619,268.1919,7.1176e-06
1982-02-06,0.0,274.19,281.0526,268.6126,6.1343e-06
1982-02-07,0.0,275.06,283.43045,270.16046,6.0503e-06
1982-02-08,0.0,275.24,281.03943,271.80942,5.729e-06
1982-02-09,5.176898e-06,275.9,280.84158,274.07156,1.3526e-05
1982-02-10,0.0,280.29,288.6365,271.9565,1.1748e-05
1982-02-11,0.0,280.24,288.08167,274.26166,8.2797e-06
1982-02-12,0.0,279.29,286.334,273.854,6.2099e-06
1982-02-13,0.0,279.24,281.77896,277.67896,1.6872e-05
1982-02-14,2.0594598e-06,282.3,288.53125,277.24124,1.5547e-05
1982-02-15,1.3434084e-05,281.34,285.4298,279.8498,1.3481e-05
1982-02-16,9.975203e-05,279.6,283.54004,278.02005,8.1822e-06
1982-02-17,4.88976e-06,281.23,286.81052,275.3305,4.3081e-06
1982-02-18,0.00019092568,276.3,279.96112,274.05112,8.2037e-06
1982-02-19,0.0,274.03,278.6793,266.7093,1.1295e-05
1982-02-20,1.5152357e-06,281.15,284.84824,276.71823,1.7199e-05
1982-02-21,2.3492712e-06,280.14,285.39365,275.41364,1.5899e-05
1982-02-22,0.0,277.16,283.57248,273.55246,2.1197e-05
1982-02-23,0.0,281.38,285.63126,273.85126,4.8938e-06
1982-02-24,4.614334e-05,277.53,280.14175,273.61172,9.9348e-06
1982-02-25,0.0,280.39,286.84152,272.6115,2.2516e-05
1982-02-26,0.0,282.83,292.09674,275.15674,1.4705e-05
1982-02-27,2.1528302e-05,281.49,285.9564,279.5764,1.4597e-05
1982-02-28,0.0,278.29,283.17682,273.86682,1.3726e-05
1982-03-01,4.050773e-05,279.95,287.00433,275.65433,2.4962e-05
1982-03-02,2.5581272e-05,274.97,278.65216,271.23218,1.3598e-05
1982-03-03,0.0,276.33,282.24283,269.61285,8.2719e-06
1982-03-04,0.0,279.01,284.84753,275.34753,1.5649e-05
1982-03-05,1.4273651e-06,275.33,280.595,272.27502,1.8028e-05
1982-03-06,0.0,278.76,285.41833,269.88834,1.3101e-05
1982-03-07,0.0,278.84,285.67392,273.0339,1.9158e-05
1982-03-08,1.2234105e-06,280.94,287.58234,273.62234,2.0264e-05
1982-03-09,0.0,283.77,290.91272,278.79272,1.8939e-05
1982-03-10,0.0003143929,278.27,283.13055,276.57056,1.4957e-05
1982-03-11,0.0,278.81,283.1514,276.98138,6.6064e-06
1982-03-12,0.00015536934,278.04,279.5508,276.8808,8.7191e-06
1982-03-13,3.713832e-05,276.69,277.19,276.65753,5.4264e-06
1982-03-14,1.0410604e-05,277.69,280.1701,276.9901,6.0141e-06
1982-03-15,0.0001404505,272.05,274.39694,271.73694,1.1037e-05
1982-03-16,2.1810318e-05,274.29,274.79,273.9072,7.7745e-06
1982-03-17,1.6701864e-05,274.77,275.27,273.37277,7.1036e-06
1982-03-18,0.0,273.76,276.1681,271.2881,7.6056e-06
1982-03-19,0.0,275.22,280.1747,268.9747,1.1692e-05
1982-03-20,0.0,276.37,282.69693,271.77692,1.3954e-05
1982-03-21,0.0,278.48,288.03644,270.65646,1.672e-05
1982-03-22,0.0,278.98,286.00394,272.26392,2.1299e-05
1982-03-23,0.0,278.71,285.1725,273.8125,2.0322e-05
1982-03-24,0.0,281.32,287.62915,273.14917,2.2017e-05
1982-03-25,0.0,285.58,292.05673,281.16672,1.6471e-05
1982-03-26,0.0,285.27,292.43225,274.47223,2.9799e-05
1982-03-27,0.0,285.86,291.25674,282.22675,2.8689e-05
1982-03-28,2.499999e-05,282.2,283.0745,281.9745,3.1671e-05
1982-03-29,4.629879e-06,281.95,286.47095,279.61093,1.3297e-05
1982-03-30,0.0,283.74,290.73206,277.17206,1.881e-05
1982-03-31,0.0,284.56,292.2701,276.69012,2.0657e-05
1982-04-01,0.0,285.4,293.82816,276.32816,3.1039e-05
1982-04-02,0.0,286.73,295.54654,276.26654,3.3411e-05
1982-04-03,0.0,288.1,296.04974,279.63974,3.7666e-05
1982-04-04,0.0,288.64,296.18823,279.40823,4.1261e-05
1982-04-05,1.613352e-07,288.04,293.72714,283.70712,3.3449e-05
1982-04-06,0.0,285.03,287.44162,283.6516,1.923e-05
1982-04-07,9.109291e-07,282.35,284.9587,279.59872,2.0716e-05
1982-04-08,0.0,280.94,285.60864,277.27866,2.8561e-05
1982-04-09,0.0,281.76,288.4751,274.5351,2.9494e-05
1982-04-10,0.0,285.02,293.6328,272.9328,3.9788e-05
1982-04-11,0.0,286.16,294.46686,277.46686,4.0895e-05
1982-04-12,3.8807233e-05,282.7,287.08002,275.16,2.0054e-05
1982-04-13,0.0,281.25,286.97794,273.63794,3.16e-05
1982-04-14,0.0,284.8,290.84128,275.55127,2.85e-05
1982-04-15,0.0,284.51,289.0329,279.9729,3.4304e-05
1982-04-16,3.322242e-06,284.94,290.40732,281.37732,2.4339e-05
1982-04-17,0.0002133589,281.2,290.7967,275.0667,1.5993e-05
1982-04-18,1.2182559e-06,282.28,286.7777,274.2477,2.1235e-05
1982-04-19,1.3306295e-06,283.83,288.96484,281.76486,2.7798e-05
1982-04-20,0.0,287.91,295.96982,275.68982,4.8533e-05
1982-04-21,0.0,289.77,296.97375,282.33377,5.8469e-05
1982-04-22,0.0,289.67,296.24988,284.51987,5.4787e-05
1982-04-23,7.774434e-05,290.3,297.04846,284.33847,4.4253e-05
1982-04-24,2.2354345e-05,281.98,284.59814,280.17816,1.5587e-05
1982-04-25,0.0,281.6,286.52597,277.91595,3.4995e-05
1982-04-26,6.3811945e-06,280.45,287.4841,274.2641,3.287e-05
1982-04-27,0.0,281.07,286.225,276.505,3.5458e-05
1982-04-28,1.6273283e-06,281.82,289.41565,273.62567,2.5857e-05
1982-04-29,0.0,285.72,293.1748,273.0948,4.5116e-05
1982-04-30,0.00031683562,288.25,299.3149,277.4249,5.2474e-05
1982-05-01,9.819496e-06,282.14,287.19937,279.22937,2.6925e-05
1982-05-02,8.650114e-07,283.48,288.90497,276.38498,3.7907e-05
1982-05-03,8.674939e-06,285.26,291.10345,282.03345,2.7186e-05
1982-05-04,1.8784891e-05,284.86,289.49655,281.57654,2.0596e-05
1982-05-05,8.733664e-06,287.06,294.2639,276.8939,3.694e-05
1982-05-06,1.4511648e-05,287.63,294.57404,279.95404,3.1329e-05
1982-05-07,2.2799907e-06,287.98,293.37567,279.55566,2.6703e-05
1982-05-08,8.080039e-07,290.81,297.16202,281.91202,3.959e-05
1982-05-09,6.913231e-06,292.25,299.6141,285.6541,4.9154e-05
1982-05-10,3.4903408e-06,291.22,298.2416,285.0616,3.6587e-05
1982-05-11,6.0038445e-07,288.79,292.03592,286.9859,3.4101e-05
1982-05-12,0.0,290.88,296.22607,287.82608,4.3043e-05
1982-05-13,0.0,293.21,300.02783,285.05783,5.7779e-05
1982-05-14,1.6252647e-05,293.68,300.70233,287.59235,5.0464e-05
1982-05-15,0.0,293.88,301.88425,284.31427,5.9658e-05
1982-05-16,0.0,295.13,303.87146,284.62146,6.1975e-05
1982-05-17,0.0,295.35,305.4552,283.59518,6.1468e-05
1982-05-18,0.0,295.83,305.15485,283.80484,6.2e-05
1982-05-19,0.0,296.0,304.5864,284.5264,6.0316e-05
1982-05-20,1.922495e-06,296.56,303.572,286.222,6.0894e-05
1982-05-21,1.15636585e-05,291.75,297.8104,286.43042,3.8436e-05
1982-05-22,0.0,292.08,298.73834,282.47833,5.2035e-05
1982-05-23,0.0,293.89,299.73706,286.84705,4.828e-05
1982-05-24,0.0,293.35,299.4746,286.9846,5.3344e-05
1982-05-25,3.694573e-06,294.24,300.87814,284.21814,5.8638e-05
1982-05-26,0.00010042494,289.15,292.33832,286.8883,3.1423e-05
1982-05-27,9.7407166e-05,288.68,293.10294,283.16293,3.3638e-05
1982-05-28,1.15343184e-07,292.37,297.3549,284.7349,4.7585e-05
1982-05-29,0.0,293.85,298.76004,288.39,5.0126e-05
1982-05-30,0.0,293.9,301.19388,285.7339,5.8011e-05
1982-05-31,0.0,292.77,299.06262,285.0726,4.2785e-05
1982-06-01,8.1129e-05,290.58,296.33136,284.30136,1.9067e-05
1982-06-02,0.00019086657,289.14,294.60153,287.28152,3.6896e-05
1982-06-03,4.161728e-05,287.77,292.1065,286.68652,4.5494e-05
1982-06-04,6.2734594e-05,289.87,297.7191,283.8791,2.2177e-05
1982-06-05,7.0121016e-05,288.78,291.88467,287.2147,2.6781e-05
1982-06-06,1.4341896e-05,288.74,291.88443,287.74445,2.8395e-05
1982-06-07,1.171373e-05,288.47,291.99103,286.72104,4.1482e-05
1982-06-08,0.0,289.36,295.28885,283.00882,5.1093e-05
1982-06-09,0.0,290.99,297.6104,280.3304,5.7379e-05
1982-06-10,0.0,293.93,300.2944,282.7044,5.9597e-05
1982-06-11,0.0,293.04,298.5176,287.7976,5.6521e-05
1982-06-12,0.0,294.27,300.55762,284.9776,5.8007e-05
1982-06-13,0.0,295.83,302.5907,286.0607,5.5905e-05
1982-06-14,1.6715653e-06,295.02,301.77386,285.46387,4.9146e-05
1982-06-15,3.617628e-05,293.83,298.5528,290.31277,6.9227e-05
1982-06-16,0.0,292.54,297.70294,286.07294,6.0717e-05
1982-06-17,0.0,291.5,296.43552,283.84552,6.3007e-05
1982-06-18,0.0,292.1,298.68082,285.93082,6.4014e-05
1982-06-19,0.0,292.68,299.3638,284.1438,6.256e-05
1982-06-20,0.0,294.72,302.3736,283.4736,6.0778e-05
1982-06-21,0.0,295.68,303.14523,284.72522,6.3668e-05
1982-06-22,0.0,297.23,305.2429,285.39288,6.9555e-05
1982-06-23,0.0,298.32,306.38968,288.01968,6.2666e-05
1982-06-24,3.7048164e-06,296.96,303.21756,288.93756,5.8557e-05
1982-06-25,0.0,296.54,302.23114,291.6111,5.1547e-05
1982-06-26,2.3948229e-05,293.94,300.3546,290.3746,4.7969e-05
1982-06-27,3.1966504e-06,291.57,297.07037,288.49036,5.2215e-05
1982-06-28,1.1686261e-05,293.12,298.83136,284.99136,3.2926e-05
1982-06-29,0.00024507794,288.77,295.85416,285.11417,1.8748e-05
1982-06-30,4.5054774e-05,288.41,292.46347,286.01346,4.484e-05
1982-07-01,1.1668904e-05,288.37,293.18054,283.98056,5.3447e-05
1982-07-02,0.0,290.53,296.64542,282.43542,4.9465e-05
1982-07-03,2.021037e-05,291.53,298.01584,285.8658,3.8029e-05
1982-07-04,5.9680235e-05,290.97,296.58136,285.36136,5.3493e-05
1982-07-05,0.0,292.24,298.04947,286.66946,4.6677e-05
1982-07-06,2.3412022e-05,292.19,296.8148,286.9448,4.2174e-05
1982-07-07,3.348169e-05,293.1,299.38733,286.27734,4.065e-05
1982-07-08,2.1338561e-05,293.84,300.7702,287.5402,4.2252e-05
1982-07-09,2.3920033e-05,293.92,299.663,287.77298,3.5516e-05
1982-07-10,0.00023539051,294.85,302.95352,291.5635,1.8093e-05
1982-07-11,0.0002780515,292.65,295.57944,290.57944,6.7042e-05
1982-07-12,0.0,293.88,299.748,288.758,5.5232e-05
1982-07-13,0.0,293.57,300.12213,287.03214,5.5994e-05
1982-07-14,0.0,294.47,301.30405,285.31406,4.2523e-05
1982-07-15,4.2503314e-05,293.53,297.26825,290.36826,4.917e-05
1982-07-16,2.7616745e-05,294.63,301.39502,287.92502,5.0146e-05
1982-07-17,9.988856e-06,294.58,301.58167,288.98166,5.7088e-05
1982-07-18,0.0002035126,296.5,304.89,285.77002,2.286e-05
1982-07-19,7.6516924e-05,290.21,294.97546,288.81546,2.2026e-05
1982-07-20,3.1053383e-05,288.71,291.75702,287.837,5.5939e-05
1982-07-21,0.0,291.07,296.94214,286.60214,5.6213e-05
1982-07-22,0.0,292.81,298.73038,284.70038,5.0418e-05
1982-07-23,0.0,293.62,300.20294,286.00293,4.4816e-05
1982-07-24,0.000110833644,294.61,301.41193,289.18192,1.6235e-05
1982-07-25,0.00048373351,293.31,296.81906,292.25906,2.5891e-05
1982-07-26,0.00015027016,291.97,294.19254,290.55252,2.853e-05
1982-07-27,6.819292e-05,291.46,296.99744,289.45743,2.8664e-05
1982-07-28,1.74342e-05,291.1,295.98657,288.80655,3.6272e-05
1982-07-29,1.8452371e-06,292.5,299.06396,286.56396,3.5782e-05
1982-07-30,0.00019808256,294.68,301.75098,287.81097,3.4333e-05
1982-07-31,0.0,293.95,300.83878,288.52878,3.9234e-05
1982-08-01,0.00077599706,295.7,304.21658,289.33658,2.9663e-05
1982-08-02,0.00029307706,294.8,302.08603,289.80603,6.5552e-05
1982-08-03,0.00027791952,294.85,299.66782,291.5678,3.2137e-05
1982-08-04,0.0,293.12,298.33917,290.52917,3.1954e-05
1982-08-05,0.0,293.17,296.292,291.152,3.0897e-05
1982-08-06,2.0667178e-05,289.37,291.98236,288.56235,3.2473e-05
1982-08-07,0.00025708604,292.2,298.96732,288.6973,5.1274e-05
1982-08-08,0.00011952147,293.14,299.0237,289.15372,4.2751e-05
1982-08-09,0.0,293.7,300.15244,287.83243,4.4323e-05
1982-08-10,0.0,293.61,300.79874,285.78873,3.7844e-05
1982-08-11,1.6102798e-05,293.68,299.72372,287.59372,3.0114e-05
1982-08-12,0.00014081036,292.58,298.77698,288.15698,3.7976e-05
1982-08-13,0.00016675051,293.42,299.31754,289.73755,3.9488e-05
1982-08-14,0.0,293.95,300.29422,289.30423,4.0537e-05
1982-08-15,4.673293e-06,294.21,300.38214,288.05212,2.0292e-05
1982-08-16,0.00039586241,295.19,302.41013,289.61014,2.7919e-05
1982-08-17,0.0008810677,290.45,295.40244,289.00244,3.6198e-05
1982-08-18,5.455002e-09,290.96,296.7035,287.06348,4.5055e-05
1982-08-19,0.0,291.95,298.57184,285.31183,4.1436e-05
1982-08-20,0.0,293.65,300.88287,285.67288,3.7189e-05
1982-08-21,4.5525234e-05,294.26,301.27023,288.2202,3.2542e-05
1982-08-22,1.5018878e-06,292.03,298.75204,289.05206,2.6682e-05
1982-08-23,0.00011258044,292.42,299.77304,288.22302,2.0983e-05
1982-08-24,6.274537e-05,291.59,298.1976,288.65762,3.0439e-05
1982-08-25,0.00011962546,291.29,296.8707,286.2207,3.9976e-05
1982-08-26,0.0003582357,294.31,300.9094,290.2594,1.6351e-05
1982-08-27,4.0956545e-09,291.92,296.7973,287.3073,3.2661e-05
1982-08-28,0.00018880593,291.22,294.86792,289.12793,2.0962e-05
1982-08-29,2.2881022e-05,291.55,297.43442,288.78442,3.3337e-05
1982-08-30,0.00012537387,290.01,296.57275,285.32275,1.9763e-05
1982-08-31,0.0,289.82,295.75897,286.19897,2.533e-05
1982-09-01,1.6252657e-06,289.16,294.8752,286.1752,1.9589e-05
1982-09-02,8.2833125e-05,290.15,295.71002,286.09003,1.5726e-05
1982-09-03,0.00017655343,286.22,290.30447,282.22446,1.4999e-05
1982-09-04,1.9279274e-05,285.39,291.974,281.624,2.0553e-05
1982-09-05,5.7260902e-05,285.19,289.84515,281.96515,2.0783e-05
1982-09-06,3.3536253e-05,285.12,289.4708,282.4508,2.9125e-05
1982-09-07,0.0,286.61,292.76718,282.13718,3.2281e-05
1982-09-08,0.0,287.33,294.29443,280.81445,3.0784e-05
1982-09-09,0.0,288.54,295.93463,281.52466,3.1145e-05
1982-09-10,0.0,289.34,297.22028,282.04028,3.237e-05
1982-09-11,0.0,290.42,298.20935,283.27933,3.0236e-05
1982-09-12,0.0,291.87,298.74548,285.2555,2.6384e-05
1982-09-13,0.0,291.62,297.87048,287.34048,2.6012e-05
1982-09-14,8.375798e-05,290.03,298.77075,286.56076,2.1423e-05
1982-09-15,8.011665e-08,285.39,290.24493,281.86493,2.0205e-05
1982-09-16,0.0,285.98,291.75732,278.37732,2.6506e-05
1982-09-17,0.0,285.9,290.79745,281.25748,2.7176e-05
1982-09-18,0.0,285.18,291.82803,278.82803,2.6579e-05
1982-09-19,0.0,287.9,296.2956,280.0556,2.726e-05
1982-09-20,0.0,289.43,297.59094,282.59094,2.6006e-05
1982-09-21,0.0,289.23,297.1749,284.0549,2.5409e-05
1982-09-22,0.0,289.53,298.39642,282.1664,1.9642e-05
1982-09-23,0.0,289.91,298.2821,282.3221,2.0896e-05
1982-09-24,3.6108272e-06,289.99,296.8632,284.4032,2.446e-05
1982-09-25,2.5301742e-05,288.97,294.30353,286.32352,2.0786e-05
1982-09-26,2.8722732e-06,289.08,295.04327,286.37326,1.7587e-05
1982-09-27,1.7995788e-08,289.09,296.52722,284.9572,1.4009e-05
1982-09-28,1.5553333e-08,286.96,290.41412,285.48413,2.0401e-05
1982-09-29,0.0,286.87,292.5959,284.39587,1.2938e-05
1982-09-30,5.59034e-07,288.34,293.73853,284.5585,1.3872e-05
1982-10-01,0.0001622436,290.96,296.26663,289.00662,9.7139e-06
1982-10-02,0.0002752248,285.74,289.1182,285.24,8.3374e-06
1982-10-03,3.3914657e-06,287.49,290.40225,285.79224,1.857e-05
1982-10-04,9.711463e-05,285.88,288.83685,285.03683,1.4915e-05
1982-10-05,1.356895e-05,287.02,288.57367,285.5637,1.209e-05
1982-10-06,7.302113e-05,288.34,295.1949,286.5749,1.8592e-05
1982-10-07,7.900688e-06,286.48,293.25714,283.40714,1.3385e-05
1982-10-08,4.623132e-06,286.18,291.70197,283.35196,1.9265e-05
1982-10-09,0.0,282.45,286.92972,279.15973,2.3098e-05
1982-10-10,8.120391e-06,282.62,285.90884,277.3788,2.0197e-05
1982-10-11,3.8130383e-06,283.41,287.6311,281.4411,4.7985e-06
1982-10-12,0.0,280.17,285.4879,278.05792,6.1027e-06
1982-10-13,2.0548809e-05,279.96,285.15482,276.70483,5.9842e-06
1982-10-14,9.909223e-05,280.4,281.07443,279.59442,8.1442e-06
1982-10-15,4.755391e-05,280.45,281.14627,279.87625,9.1625e-06
1982-10-16,9.747052e-05,281.22,282.8814,280.3214,7.5024e-06
1982-10-17,9.047198e-06,278.94,283.48767,273.46768,1.5857e-05
1982-10-18,1.8459577e-05,279.46,284.86444,271.50443,1.459e-05
1982-10-19,0.00018575929,280.73,285.99222,275.4522,6.3619e-06
1982-10-20,0.0,277.68,286.3693,271.9593,5.2636e-06
1982-10-21,0.0,279.19,287.72598,271.95596,5.9917e-06
1982-10-22,0.00012101802,279.83,281.46292,278.77292,8.7387e-06
1982-10-23,0.00013184601,277.0,284.729,268.249,6.6159e-06
1982-10-24,4.960045e-08,275.94,280.8417,263.5817,5.3769e-06
1982-10-25,0.0,277.39,281.82483,270.08484,7.5286e-06
1982-10-26,6.980202e-05,278.9,279.64316,278.40317,7.186e-06
1982-10-27,0.00034192007,279.41,280.422,278.96198,5.6597e-06
1982-10-28,5.4797265e-06,276.9,278.45944,275.48944,6.5987e-06
1982-10-29,2.7242893e-06,274.91,280.58298,268.77298,5.0802e-06
1982-10-30,0.0,274.04,277.49896,265.21896,3.9433e-06
1982-10-31,0.0,274.32,277.90994,267.50995,1.7861e-05
1982-11-01,3.531587e-06,276.26,281.08093,271.91095,1.0775e-05
1982-11-02,0.0,273.64,277.37338,268.1134,1.6732e-05
1982-11-03,1.7563025e-06,276.26,280.5992,266.38922,6.25e-06
1982-11-04,0.0,276.53,280.0336,275.0736,7.5353e-06
1982-11-05,1.3692409e-06,278.23,281.21243,276.54242,7.2149e-06
1982-11-06,1.2897688e-06,279.29,284.8535,276.6735,5.7585e-06
1982-11-07,0.0,279.01,281.14993,275.16995,3.3351e-06
1982-11-08,0.0,276.21,283.96484,271.26483,6.5307e-06
1982-11-09,0.0,275.29,281.80997,269.62994,4.9419e-06
1982-11-10,1.4113233e-06,278.48,281.66562,275.24564,4.7754e-06
1982-11-11,7.351001e-06,279.46,280.44638,277.1764,3.4528e-06
1982-11-12,0.0,280.07,284.58905,276.48907,3.1648e-06
1982-11-13,1.3812967e-06,278.85,281.84625,277.22626,6.0432e-06
1982-11-14,0.00014357537,276.25,280.43277,273.18277,7.5099e-06
1982-11-15,0.0,276.25,276.81158,273.56158,5.8404e-06
1982-11-16,3.6343695e-06,277.15,277.88046,275.23047,4.1811e-06
1982-11-17,0.0,274.79,277.5074,270.99738,2.164e-06
1982-11-18,0.0,274.39,276.12274,272.27274,0.0
1982-11-19,3.9060674e-06,274.07,274.43015,273.57,2.9172e-06
1982-11-20,2.7917282e-05,274.55,274.92078,273.71075,2.5105e-06
1982-11-21,0.0001542337,274.49,275.85928,272.3993,2.4218e-06
1982-11-22,0.00010724651,272.26,274.76584,263.41583,2.6636e-06
1982-11-23,0.0,269.16,273.77435,263.61435,2.6512e-06
1982-11-24,2.7526698e-05,276.38,278.95023,271.33023,3.2327e-06
1982-11-25,0.000104798535,272.13,276.39035,265.50034,3.462e-06
1982-11-26,1.6211422e-09,271.86,274.13956,267.10956,1.1602e-05
1982-11-27,0.0,270.1,274.6397,266.3997,1.0211e-05
1982-11-28,9.785626e-07,272.51,275.95572,265.9057,8.489e-06
1982-11-29,0.0,277.81,278.54062,273.6906,6.528e-06
1982-11-30,1.9245117e-05,280.95,285.2838,278.38382,5.3431e-06
1982-12-01,0.00013918476,279.44,280.04422,279.04422,4.5749e-06
1982-12-02,4.2899603e-05,276.42,277.57483,274.82483,3.4627e-06
1982-12-03,0.0,275.08,279.96814,272.62814,2.5488e-06
1982-12-04,0.0,273.88,278.50714,270.9771,4.961e-06
1982-12-05,0.0,274.95,279.789,270.08902,4.59e-06
1982-12-06,0.0,276.85,281.35712,274.8771,9.8773e-06
1982-12-07,0.0,277.44,280.3724,273.2824,1.4494e-05
1982-12-08,0.0,276.4,280.8751,270.4151,6.7714e-06
1982-12-09,0.0,271.98,276.74512,269.56512,1.1269e-05
1982-12-10,0.0,271.69,274.7306,270.91058,5.1496e-06
1982-12-11,0.0,271.59,276.55933,269.91934,2.5292e-06
1982-12-12,0.0,271.54,278.04102,267.72104,4.3533e-06
1982-12-13,0.0,272.59,277.3209,269.59088,1.398e-06
1982-12-14,0.0,273.42,278.17496,267.58496,3.7783e-06
1982-12-15,0.00016630274,277.67,285.23807,274.27808,5.328e-06
1982-12-16,0.0,270.06,273.4211,264.5311,5.9937e-06
1982-12-17,0.0,270.42,273.0912,264.3412,2.4021e-06
1982-12-18,0.0,269.17,278.5477,265.4777,2.1782e-06
1982-12-19,2.5397255e-06,275.24,279.62674,259.87674,4.4345e-06
1982-12-20,2.2189201e-06,271.92,278.22073,267.45074,3.4633e-06
1982-12-21,0.0,270.92,277.52798,267.758,5.8224e-06
1982-12-22,0.0,271.33,277.17447,265.79446,1.2233e-05
1982-12-23,0.0,273.41,275.92578,267.0058,1.5853e-05
1982-12-24,0.0,275.35,279.7986,269.73862,4.0272e-06
1982-12-25,0.0,270.98,278.63885,267.28885,8.333e-06
1982-12-26,7.324271e-06,272.4,278.06992,266.54993,4.7801e-06
1982-12-27,7.4047326e-05,274.05,277.20554,270.11554,3.3905e-06
1982-12-28,0.0,273.58,279.27957,269.10956,3.2489e-06
1982-12-29,2.3742748e-05,271.56,273.95273,268.73273,1.6837e-05
1982-12-30,8.894983e-05,263.67,271.0253,258.0953,3.3361e-06
1982-12-31,0.0,267.63,271.30167,261.99167,1.9245e-06
1983-01-01,0.0,267.83,269.43802,262.278,9.3927e-07
1983-01-02,1.4508232e-07,268.75,273.50195,263.97195,1.8857e-06
1983-01-03,0.0,270.9,274.02545,264.32547,0.0
1983-01-04,0.0,275.8,276.866,272.94598,1.7394e-06
1983-01-05,5.2584287e-06,274.38,276.42737,273.15738,1.873e-06
1983-01-06,6.586075e-06,274.05,275.74216,272.51215,2.1996e-06
1983-01-07,0.0,270.35,274.81567,267.24567,2.3171e-06
1983-01-08,0.0,269.44,274.3285,265.8785,2.301e-06
1983-01-09,1.1015289e-05,271.98,272.53302,271.45303,2.3213e-06
1983-01-10,0.0,269.59,271.97025,265.52023,1.5621e-06
1983-01-11,0.0,270.07,274.3378,264.03778,2.7942e-06
1983-01-12,0.0,272.14,275.71713,267.39716,2.3148e-06
1983-01-13,0.0,271.21,274.70483,269.93484,1.8985e-06
1983-01-14,5.4152756e-06,273.84,274.85605,270.94604,2.3148e-06
1983-01-15,2.2789169e-05,273.22,274.15295,272.42297,2.337e-06
1983-01-16,1.4300535e-05,270.79,276.98178,263.38177,4.6314e-06
1983-01-17,0.0,261.85,265.36346,257.48346,3.4548e-06
1983-01-18,0.0,262.92,268.70886,256.72888,3.8773e-06
1983-01-19,0.0,264.56,270.61972,257.43973,2.921e-06
1983-01-20,0.0,269.39,272.9867,264.0167,2.5074e-06
1983-01-21,0.0,267.76,271.12515,263.03513,2.298e-06
1983-01-22,0.0,267.76,271.57053,260.52054,1.8082e-06
1983-01-23,0.0,263.57,268.68823,261.46823,2.2521e-06
1983-01-24,0.0,263.91,269.6498,260.1198,2.3357e-06
1983-01-25,1.1720833e-07,271.14,273.0326,258.46262,1.6004e-06
1983-01-26,0.0,274.01,276.8227,267.58267,3.6014e-06
1983-01-27,0.0,270.33,277.4398,266.2898,2.8043e-06
1983-01-28,0.0,269.44,277.0449,266.2349,3.2422e-06
1983-01-29,0.0,272.39,275.25607,263.00607,1.5071e-06
1983-01-30,0.0,271.61,274.2616,264.4916,2.5593e-06
1983-01-31,0.0,271.18,275.8062,262.9262,6.1133e-06
1983-02-01,0.0,270.95,277.53082,261.62082,2.6705e-06
1983-02-02,0.0,274.56,277.07056,267.14056,9.9033e-06
1983-02-03,0.0,279.35,283.5084,278.0884,6.9946e-06
1983-02-04,6.497413e-05,272.96,277.47205,269.67203,6.8313e-06
1983-02-05,0.0,271.94,276.7945,268.5145,7.1449e-06
1983-02-06,4.1027024e-06,272.18,275.87802,269.838,7.1272e-06
1983-02-07,8.27523e-06,271.65,278.23215,265.32214,5.7911e-06
1983-02-08,0.0,271.74,276.84528,264.8053,1.1164e-05
1983-02-09,0.0,270.99,279.79953,263.66953,9.7204e-06
1983-02-10,0.0,273.58,282.30667,264.99667,3.7894e-06
1983-02-11,5.474199e-06,275.29,278.76025,269.54025,9.0861e-06
1983-02-12,3.5532554e-05,276.89,282.57816,273.38815,5.9164e-06
1983-02-13,8.887352e-09,271.78,275.39978,266.83978,5.2146e-06
1983-02-14,0.0,269.52,273.04562,268.3456,7.1073e-06
1983-02-15,0.0,273.21,277.82837,265.03836,1.0654e-05
1983-02-16,0.0,274.36,283.97226,267.59225,1.0745e-05
1983-02-17,0.0,275.07,283.82184,267.33185,1.0919e-05
1983-02-18,0.0,279.43,286.25,272.3,1.0866e-05
1983-02-19,2.0804604e-05,275.49,281.28784,273.95782,1.2683e-05
1983-02-20,0.0,274.44,278.66632,271.41632,1.3879e-05
1983-02-21,0.0,273.48,278.5816,271.6216,1.0133e-05
1983-02-22,0.0,273.12,277.5931,270.2531,1.2674e-05
1983-02-23,0.0,273.25,277.2147,270.5947,1.0145e-05
1983-02-24,0.0,273.14,278.5112,271.2212,8.9101e-06
1983-02-25,0.0,272.99,278.7142,270.6242,1.5392e-05
1983-02-26,0.0,274.67,280.5905,268.1305,1.4593e-05
1983-02-27,2.4036419e-08,274.16,279.49045,271.42047,1.4702e-05
1983-02-28,0.0,273.34,276.55362,271.89362,1.4494e-05
1983-03-01,0.0,271.25,275.9778,269.41782,1.323e-05
1983-03-02,0.0,270.77,275.46906,267.57904,1.1319e-05
1983-03-03,2.0008272e-06,270.84,274.11066,267.04068,8.0893e-06
