postaja;datum;tpov;tmin;tmax
355;06.13.2015;26.6;20.3;30.8
355;06.14.2015;23.7;15;31.7
355;06.15.2015;21.6;16.1;27.7
355;06.16.2015;17.8;16.1;21.8
355;06.17.2015;14.9;12;21.3
355;06.18.2015;19.1;7.9;24.2
355;06.19.2015;15.8;14.2;21
355;06.20.2015;14.5;9.9;21.9
355;06.21.2015;14.7;8;21.3
355;06.22.2015;19.3;9.2;25.2
355;06.23.2015;13.5;12;19.7
355;06.24.2015;14.3;11.7;20.2
355;06.25.2015;16.8;9;24.2
355;06.26.2015;18.9;12.4;25.5
355;06.27.2015;19.1;13.8;26.3
355;06.28.2015;18.1;15.3;25.6
355;06.29.2015;18.8;11;25.1
355;06.30.2015;21.4;12;27.5
355;07.01.2015;23.1;15.7;29.4
355;07.02.2015;23.6;16.6;30.7
355;07.03.2015;23.3;15.9;29.8
355;07.04.2015;22.9;15.4;30.3
355;07.05.2015;23.1;13.9;31.5
355;07.06.2015;27.1;15.7;35.1
355;07.07.2015;28.9;19.5;35.2
355;07.08.2015;23.4;17.9;34
355;07.09.2015;18;15.9;23.6
355;07.10.2015;18.2;11.4;24.8
355;07.11.2015;21;11.6;27.8
355;07.12.2015;24.4;15.9;31.4
355;07.13.2015;19.3;18.3;23.3
355;07.14.2015;22.9;17.5;28.9
355;07.15.2015;23.8;17.1;30.3
355;07.16.2015;25.9;18.4;31.2
355;07.17.2015;26.8;19.8;34.2
355;07.18.2015;25.1;20.6;31.9
355;07.19.2015;26.9;19.1;34.5
355;07.20.2015;25.2;19.8;32.6
355;07.21.2015;26.8;19.6;33.5
355;07.22.2015;26.8;20.3;34.8
355;07.23.2015;24.2;19.6;35.4
355;07.24.2015;26.2;20.2;32.6
355;07.25.2015;22.9;19.3;30.6
355;07.26.2015;16.9;15.8;20.8
355;07.27.2015;18.5;14.5;20.9
355;07.28.2015;18.7;16.1;23.3
355;07.29.2015;17.7;15.3;20.1
355;07.30.2015;16.8;15.3;19.1
355;07.31.2015;17.3;14.9;24.6
355;08.01.2015;18.9;10.2;25.8
355;08.02.2015;21;17.3;27.5
355;08.03.2015;22.7;17.7;28.9
355;08.04.2015;23.6;17.8;30.7
355;08.05.2015;24.6;18.6;32.6
355;08.06.2015;25.2;18.1;33.3
355;08.07.2015;25.4;18.8;33.8
355;08.08.2015;25.3;18.5;33.7
355;08.09.2015;23.9;18.1;33.2
355;08.10.2015;23.9;14.4;33.4
355;08.11.2015;24.1;14.9;33.9
355;08.12.2015;24.7;16.5;34.8
355;08.13.2015;25;16.7;35.6
355;08.14.2015;25.2;16.2;33.9
355;08.15.2015;23.5;17.5;33.4
355;08.16.2015;21.6;17.6;28.7
355;08.17.2015;18.8;18.3;19.6
355;08.18.2015;20;17.4;27.3
355;08.19.2015;19.1;16.8;24.6
355;08.20.2015;17.5;16.7;19.3
355;08.21.2015;17.5;13.5;22.3
355;08.22.2015;17.7;12;24.9
355;08.23.2015;18.2;11.9;23.7
355;08.24.2015;21;13.6;26.5
355;08.25.2015;17.7;16.5;23.9
355;08.26.2015;18.5;13.2;26.2
355;08.27.2015;20.5;11.7;27.6
355;08.28.2015;23;13.6;32.4
355;08.29.2015;23.6;15.4;33.9
355;08.30.2015;22.6;13.9;33
355;08.31.2015;25.5;16.1;32.2
355;09.01.2015;24.4;14.7;33.1
355;09.02.2015;19.7;14.4;26.8
355;09.03.2015;20.1;14.1;24.8
355;09.04.2015;17.9;15.4;22.7
355;09.05.2015;14.7;14.3;17.7
355;09.06.2015;12.3;10.1;20.6
355;09.07.2015;12.5;5.3;20.3
355;09.08.2015;13.8;10;20.4
355;09.09.2015;13.9;7.6;20.3
355;09.10.2015;14.4;8.3;19.9
355;09.11.2015;14.8;12.5;21
355;09.12.2015;15.9;8.7;23.8
355;09.13.2015;18.4;10;25.3
355;09.14.2015;20.3;12.9;27.1
355;09.15.2015;21.3;15.4;25.8
355;09.16.2015;23.2;18.9;27.1
355;09.17.2015;24.9;21.8;30.5
355;09.18.2015;22.2;18.1;28
355;09.19.2015;17.6;14.1;22.4
355;09.20.2015;15.7;12.5;23.1
355;09.21.2015;11.9;6.8;21.3
355;09.22.2015;13.5;3.8;21.5
355;09.23.2015;14.8;7;23.3
355;09.24.2015;13.5;10.9;16.5
355;09.25.2015;12.6;11.9;13.3
355;09.26.2015;14.9;12.1;18.2
355;09.27.2015;13.4;11.2;17.1
355;09.28.2015;12.2;7.9;17.1
355;09.29.2015;13;9.6;16.9
355;09.30.2015;10.7;8.4;15.2
355;10.01.2015;10.4;8.1;16.6
355;10.02.2015;10.8;7;18.5
355;10.03.2015;13.9;5.6;20.3
355;10.04.2015;16.6;12.1;22.3
355;10.05.2015;14.4;10.5;22.4
355;10.06.2015;14.8;8.2;20.1
355;10.07.2015;14.6;14.4;15.4
355;10.08.2015;14.2;13;16.5
355;10.09.2015;14;12.4;16
355;10.10.2015;11.3;10.8;13.9
355;10.11.2015;7.7;6.7;11
355;10.12.2015;6.3;1.8;9
355;10.13.2015;8.1;6;9
355;10.14.2015;9.4;8.8;10.4
355;10.15.2015;10.5;8.8;11.9
355;10.16.2015;12.1;10.1;16.9
355;10.17.2015;7.9;5.2;11.2
355;10.18.2015;9.8;4.7;13.9
355;10.19.2015;7.7;7.2;10.3
355;10.20.2015;7.9;6.5;13.4
355;10.21.2015;8.7;2.7;15.1
355;10.22.2015;7.4;4.7;13.6
355;10.23.2015;7.9;2.1;15.5
355;10.24.2015;7.5;2.1;16.4
355;10.25.2015;7.5;2;14
355;10.26.2015;9.6;3.9;17.1
355;10.27.2015;8.8;7;13.8
355;10.28.2015;8.6;5.5;12
355;10.29.2015;9.2;7.4;11.1
355;10.30.2015;7;2.8;16.1
355;10.31.2015;6.7;0.9;14.9
355;11.01.2015;3.2;-1.5;13
355;11.02.2015;2.8;-3.3;12.8
355;11.03.2015;5;-3.5;14.9
355;11.04.2015;4.8;-1.6;13.6
355;11.05.2015;4.5;-1.4;14.2
355;11.06.2015;6;-0.9;15.6
355;11.07.2015;8.8;2.2;17.5
355;11.08.2015;12.1;4.8;24
355;11.09.2015;10.7;3.2;20.4
355;11.10.2015;12.6;9.9;20.8
355;11.11.2015;12.2;7.5;23.5
355;11.12.2015;10.9;3.9;20.8
355;11.13.2015;7.3;1.8;16.5
355;11.14.2015;7.3;2.8;13
355;11.15.2015;7.9;4.5;14.4
355;11.16.2015;9.9;5;20.9
355;11.17.2015;8;1.4;12.7
355;11.18.2015;8.9;4.6;20.2
355;11.19.2015;6.8;0;17.4
355;11.20.2015;13.2;3;14.7
355;11.21.2015;5.2;4.1;15.6
355;11.22.2015;3.6;1.8;7.6
355;11.23.2015;1.3;-1.1;4.8
355;11.24.2015;1;-0.6;3.5
355;11.25.2015;0.8;-2.8;2
355;11.26.2015;0.5;-0.6;3.1
355;11.27.2015;2.7;-0.7;4.5
355;11.28.2015;3;1.4;7.7
355;11.29.2015;3.9;-1.7;10.7
355;11.30.2015;4.2;-1.4;12.4
355;12.01.2015;7.6;0.7;12.1
355;12.02.2015;6.1;2.8;13.2
355;12.03.2015;5.3;0.1;8.9
355;12.04.2015;3.2;0.3;9
355;12.05.2015;2.7;0.3;4.1
355;12.06.2015;3.1;2.2;4.1
355;12.07.2015;1.1;0.1;3.3
355;12.08.2015;1.4;0.2;1.9
355;12.09.2015;2.6;1;3.4
355;12.10.2015;2.3;-0.6;9.8
355;12.11.2015;-0.4;-5.1;8.1
355;12.12.2015;-1.1;-3.2;0
355;12.13.2015;-2;-2.9;-0.6
355;12.14.2015;2.4;-3.8;7.1
355;12.15.2015;1.6;0.5;3.9
355;12.16.2015;3.3;0.1;5.9
355;12.17.2015;2.1;1.2;3.3
355;12.18.2015;1.6;0.2;2.4
355;12.19.2015;3.1;0.9;9.3
355;12.20.2015;1.6;-0.4;2.7
355;12.21.2015;1.7;0.1;3.1
355;12.22.2015;2;-1;8.4
355;12.23.2015;2.9;-2.2;10.9
355;12.24.2015;2.9;-1.8;9.9
355;12.25.2015;1.6;-1.6;8.8
355;12.26.2015;1.5;-3.6;12.6
355;12.27.2015;-0.9;-3.8;6.8
355;12.28.2015;0.5;-4.7;9.8
355;12.29.2015;1.5;-1.8;2.6
355;12.30.2015;-0.8;-3.7;2.4
355;12.31.2015;-5.8;-9.3;-1
355;01.01.2016;-4;-7.1;0.6
355;01.02.2016;-3.2;-8.2;-1.2
355;01.03.2016;-5.3;-5.7;-2.9
355;01.04.2016;-8.3;-9.2;-5.7
355;01.05.2016;-5.2;-11.5;-3.5
355;01.06.2016;-1.9;-3.7;-1.4
355;01.07.2016;-2.7;-8.5;1.8
355;01.08.2016;-0.5;-3;0.4
355;01.09.2016;1.2;0.2;2.3
355;01.10.2016;0.1;-0.6;1.7
355;01.11.2016;8.3;-1;15.7
355;01.12.2016;4.2;0.8;10
355;01.13.2016;3;-0.7;10.1
355;01.14.2016;3.5;-1.7;7.3
355;01.15.2016;1.1;-0.7;4.6
355;01.16.2016;-0.1;-4.6;3.7
355;01.17.2016;-2.2;-5.4;1.9
355;01.18.2016;-4.5;-7.6;1
355;01.19.2016;-4.1;-10;-0.3
355;01.20.2016;-3.7;-8.4;1.5
355;01.21.2016;-3.1;-6.8;3.4
355;01.22.2016;-3.8;-7.2;1.8
355;01.23.2016;-5.2;-10.3;-2.4
355;01.24.2016;-1.1;-7.7;6.7
355;01.25.2016;1.8;-2.4;4.6
355;01.26.2016;3.6;-1;13
355;01.27.2016;3;-2.5;12.2
355;01.28.2016;4.4;-2.3;16.2
355;01.29.2016;4.2;-0.7;12.6
355;01.30.2016;7.5;-2.3;13
355;01.31.2016;7.1;5;11.8
355;02.01.2016;8.1;3.1;17.1
355;02.02.2016;10.1;5;12.2
355;02.03.2016;4;2.4;12.1
355;02.04.2016;2.8;-0.5;8.3
355;02.05.2016;2.9;-0.9;9.1
355;02.06.2016;6.2;-2.9;13.1
355;02.07.2016;9.9;7.2;11.7
355;02.08.2016;10.6;6.3;14.5
355;02.09.2016;11.8;9.5;14.6
355;02.10.2016;2.6;0.1;12.1
355;02.11.2016;2;-1.4;11.5
355;02.12.2016;1.4;-2.6;4.3
355;02.13.2016;3.7;1.7;7.9
355;02.14.2016;5.8;1.7;8.9
355;02.15.2016;5.7;3.4;6.7
355;02.16.2016;4.8;4.2;6.5
355;02.17.2016;3.8;2.9;4.2
355;02.18.2016;4.7;3.2;5.6
355;02.19.2016;5.1;4.6;6.2
355;02.20.2016;4.8;0.3;8.1
355;02.21.2016;7.3;2.9;13.3
355;02.22.2016;11.8;4.3;15.9
355;02.23.2016;11.6;10.2;14.5
355;02.24.2016;3.8;1.5;10.6
355;02.25.2016;5;-0.5;9.7
355;02.26.2016;4.2;3.3;5.8
355;02.27.2016;4;-2.3;8.4
355;02.28.2016;5;-0.1;7.4
355;02.29.2016;6.3;5.4;8.4
355;03.01.2016;5.6;3.8;10.6
355;03.02.2016;7;-0.8;12.4
355;03.03.2016;3.4;2.6;7.4
355;03.04.2016;5.2;2.3;10.7
355;03.05.2016;9.3;1;12.4
355;03.06.2016;7.6;5.6;13.7
355;03.07.2016;3.3;0.5;6.8
355;03.08.2016;4.5;1.2;7.6
355;03.09.2016;4.7;0.4;9.2
355;03.10.2016;7.5;0.6;13.7
355;03.11.2016;7.3;6.1;8.6
355;03.12.2016;6.8;4.4;9.2
355;03.13.2016;5.8;4.1;8.3
355;03.14.2016;4.6;1.9;9.6
355;03.15.2016;1.9;-1.1;3.9
355;03.16.2016;4;1.4;6.5
355;03.17.2016;3.9;-0.5;11.9
355;03.18.2016;5.6;-1.9;15
355;03.19.2016;7.1;0.3;14.2
355;03.20.2016;8.1;-1;16
355;03.21.2016;7.1;4.3;10.6
355;03.22.2016;7.4;4.7;12.5
355;03.23.2016;6.7;3.3;8.9
355;03.24.2016;6.5;1.4;11.2
355;03.25.2016;7.9;-0.1;12.3
355;03.26.2016;7.7;4.7;11
355;03.27.2016;8.4;-0.1;14.9
355;03.28.2016;10.8;3.7;15.6
355;03.29.2016;10.2;2.9;18.8
355;03.30.2016;12.6;1.9;18.5
355;03.31.2016;17;3.8;20.5
355;04.01.2016;14;9.5;21.1
355;04.02.2016;9.3;6.9;15.3
355;04.03.2016;13.5;1.7;23.5
355;04.04.2016;18.2;9.1;23.1
355;04.05.2016;19.9;14.9;24.4
355;04.06.2016;15.9;9.4;23.3
355;04.07.2016;15.2;6.4;22.4
355;04.08.2016;10.5;9.1;15.1
355;04.09.2016;10.2;8.3;12.7
355;04.10.2016;11;7.8;16.5
355;04.11.2016;11.7;5.9;18.7
355;04.12.2016;13.8;4.7;23.2
355;04.13.2016;16.1;6.1;22.4
355;04.14.2016;10.2;7.7;17
355;04.15.2016;13.8;1.8;21
355;04.16.2016;17.9;11.4;22.6
355;04.17.2016;18.6;13.5;23.2
355;04.18.2016;12.6;10.3;18.3
355;04.19.2016;11.7;9.1;16.7
355;04.20.2016;9.5;3.6;17.4
355;04.21.2016;11.4;0.9;20.2
355;04.22.2016;14.2;3;22
355;04.23.2016;13.6;5.7;20.4
355;04.24.2016;7.3;5.9;12.3
355;04.25.2016;5.3;2.4;11.8
355;04.26.2016;9.3;-3.2;16
355;04.27.2016;3.6;0.2;11.5
355;04.28.2016;4.6;0;6.9
355;04.29.2016;8.1;2;16
355;04.30.2016;9.8;0.1;18
355;05.01.2016;11.9;5;14
355;05.02.2016;11.5;11;13.9
355;05.03.2016;14.1;10.5;19
355;05.04.2016;11.7;10;14.9
355;05.05.2016;12.6;8.9;19.1
355;05.06.2016;14.4;8.6;21.6
355;05.07.2016;14.2;5.9;22.7
355;05.08.2016;15.1;6.1;21.3
355;05.09.2016;16.3;8.8;22.9
355;05.10.2016;13.4;8.3;17.8
355;05.11.2016;15.3;12.6;18.7
355;05.12.2016;14.3;13.5;16.3
355;05.13.2016;16.3;10.5;20.5
355;05.14.2016;14.8;11.9;18.9
355;05.15.2016;9.8;8.1;14.6
355;05.16.2016;9.7;3.2;16.6
355;05.17.2016;10.2;5.8;16.4
355;05.18.2016;14;6.4;20.1
355;05.19.2016;15.1;5.5;21.3
355;05.20.2016;14.7;10.1;20.4
355;05.21.2016;16.9;8.9;24.4
355;05.22.2016;18.6;8.5;25.9
355;05.23.2016;18.2;10.8;26.2
355;05.24.2016;13.9;11.2;17.2
355;05.25.2016;19.2;13.1;24.3
355;05.26.2016;19.3;14.6;25.5
355;05.27.2016;20.8;12;27.4
355;05.28.2016;23.4;14.5;28.5
355;05.29.2016;21.1;17;28.5
355;05.30.2016;19.2;14.4;24.2
355;05.31.2016;19.6;14;23.9
355;06.01.2016;17.1;12.9;23.6
355;06.02.2016;17.7;11;23.6
355;06.03.2016;18.2;12;25.6
355;06.04.2016;18.8;11.8;26.3
355;06.05.2016;16.5;13.6;24.2
355;06.06.2016;20;15.1;26.3
355;06.07.2016;18.3;14.1;24.2
355;06.08.2016;19.1;10.5;25.6
355;06.09.2016;18;15.8;21.4
355;06.10.2016;17.5;15.1;22.7
355;06.11.2016;18.7;11.4;26.3
355;06.12.2016;17.2;15.5;21.6
355;06.13.2016;18.5;14;24.3
355;06.14.2016;19;12.7;24.8
355;06.15.2016;18.6;15.6;23.3
355;06.16.2016;21.8;14.8;28.3
355;06.17.2016;21.9;16.8;26.5
355;06.18.2016;18.7;11.1;26
355;06.19.2016;15.5;13;18.3
355;06.20.2016;16.3;14.5;23.5
355;06.21.2016;19.3;11.1;27.5
355;06.22.2016;21.5;14.4;28.7
355;06.23.2016;23.7;16;30.7
355;06.24.2016;25.9;17.5;32.9
355;06.25.2016;24;19.3;32.1
355;06.26.2016;21.4;18.2;27
355;06.27.2016;17.7;16.1;21.7
355;06.28.2016;19.2;11.9;26.5
355;06.29.2016;22.6;12.5;29.4
355;06.30.2016;22.9;14.9;29.2
355;07.01.2016;23.2;16.7;29.4
355;07.02.2016;24.8;16.6;31.1
355;07.03.2016;17.6;15.8;23.4
355;07.04.2016;19.3;12;26.4
355;07.05.2016;22.1;11.9;28.5
355;07.06.2016;20.5;17.8;27.2
355;07.07.2016;19.2;12.2;25.5
355;07.08.2016;21.9;12.1;27.9
355;07.09.2016;21.7;16.8;28.9
355;07.10.2016;24.6;15.7;31
355;07.11.2016;26.2;16.9;32.7
355;07.12.2016;25.9;17.7;32.4
355;07.13.2016;21.3;18.1;27.6
355;07.14.2016;18;14.3;24
355;07.15.2016;17.9;12.3;21.5
355;07.16.2016;14.5;13.8;18.2
355;07.17.2016;17.9;13.2;24.6
355;07.18.2016;21.1;14.5;28.5
355;07.19.2016;21.7;16.9;28.4
355;07.20.2016;22.4;14.9;28.6
355;07.21.2016;23.5;15.4;30.6
355;07.22.2016;23.6;18.3;29.6
355;07.23.2016;24.8;18.4;30.6
355;07.24.2016;24.6;19.2;29.9
355;07.25.2016;22;19.9;27.2
355;07.26.2016;22.6;17.3;28.2
355;07.27.2016;22.5;17.1;28.8
355;07.28.2016;21.3;18.5;27
355;07.29.2016;22.4;17;28.9
355;07.30.2016;24.2;16.7;31
355;07.31.2016;23;19.6;31.6
355;08.01.2016;19.9;17.9;25.7
355;08.02.2016;19.5;13.9;26.6
355;08.03.2016;22;15.1;28.2
355;08.04.2016;23.3;14.2;30
355;08.05.2016;22.4;16.7;31.9
355;08.06.2016;19.6;15.6;25.1
355;08.07.2016;19.4;15.9;26.5
355;08.08.2016;19.9;12.4;27.9
355;08.09.2016;20.6;11.7;29
355;08.10.2016;14.1;13;18.9
355;08.11.2016;13.8;11.5;19.5
355;08.12.2016;16.7;8.7;22.2
355;08.13.2016;18.7;12.6;25.2
355;08.14.2016;20.7;11.8;28
355;08.15.2016;20.5;15.3;28.4
355;08.16.2016;20.3;14.7;26.2
355;08.17.2016;18.9;15.8;23.7
355;08.18.2016;18.9;12.6;24.2
355;08.19.2016;17.5;15.5;22.6
355;08.20.2016;21;13.9;27.5
355;08.21.2016;17.6;16;21
355;08.22.2016;18.3;14.4;22.8
355;08.23.2016;18.4;14;26
355;08.24.2016;19.2;13.1;27
355;08.25.2016;18.8;12.3;27.2
355;08.26.2016;18.5;11.5;27.3
355;08.27.2016;20.9;11.3;28.9
355;08.28.2016;20;12.9;29
355;08.29.2016;21;13.8;29.8
355;08.30.2016;20.1;16.6;28.4
355;08.31.2016;17.7;13.1;26.1
355;09.01.2016;19.1;10.5;27.9
355;09.02.2016;20.4;14.9;29.7
355;09.03.2016;20;12.9;28.5
355;09.04.2016;20.5;13.2;29.7
355;09.05.2016;17.9;16.7;23.2
355;09.06.2016;15.1;13.3;17.4
355;09.07.2016;19.7;13.6;25.9
355;09.08.2016;19.4;14.3;27.8
355;09.09.2016;20.8;15.2;29.5
355;09.10.2016;21.6;14.2;29.5
355;09.11.2016;21.7;14.9;29.5
355;09.12.2016;21.5;15.9;30
355;09.13.2016;20.8;14.9;30
355;09.14.2016;18.8;13.8;27.7
355;09.15.2016;20.6;12.5;27.7
355;09.16.2016;21.4;17;28.2
355;09.17.2016;18.2;16.5;24.5
355;09.18.2016;17.1;12.2;21.7
355;09.19.2016;18.5;15.5;24
355;09.20.2016;15.4;11.4;21.2
355;09.21.2016;10.2;5.2;18.3
355;09.22.2016;10.9;7.3;20
355;09.23.2016;11.8;3;21.7
355;09.24.2016;12.5;4;22.8
355;09.25.2016;13.1;6.3;23
355;09.26.2016;13;6.9;21
355;09.27.2016;13.5;8.8;22
355;09.28.2016;13;5.7;22.8
355;09.29.2016;16.9;7.2;25.4
355;09.30.2016;15.3;9.1;24.9
355;10.01.2016;17.6;7.6;25
355;10.02.2016;14.6;9.8;18.3
355;10.03.2016;12.1;8.3;17.3
355;10.04.2016;10.4;5.7;13.7
355;10.05.2016;6.4;3;13.5
355;10.06.2016;8.9;0.5;14.7
355;10.07.2016;6.4;4.2;10.5
355;10.08.2016;8.6;0.3;14.5
355;10.09.2016;7.4;4.4;14.4
355;10.10.2016;7.1;1.1;10.1
355;10.11.2016;6;4.9;9.3
355;10.12.2016;6.1;2.1;13.9
355;10.13.2016;5.8;-1.4;13.2
355;10.14.2016;11.8;4.9;14.9
355;10.15.2016;10.8;8;12.4
355;10.16.2016;13.3;9.4;19.9
355;10.17.2016;14;11.2;18.9
355;10.18.2016;8.3;7.8;13.2
355;10.19.2016;9.4;6.1;12.1
355;10.20.2016;8;7.4;9.8
355;10.21.2016;7.1;4.5;10
355;10.22.2016;5.9;2.2;13.2
355;10.23.2016;9.7;1.1;16.6
355;10.24.2016;15.2;7;19.8
355;10.25.2016;17.2;14.6;23.6
355;10.26.2016;12.7;10.4;16.8
355;10.27.2016;10;9.1;12.1
355;10.28.2016;6.1;2.8;12.3
355;10.29.2016;9.8;3.2;16.3
355;10.30.2016;6.6;2.1;13
355;10.31.2016;4.5;0.4;12.9
355;11.01.2016;6.6;-1;14.5
355;11.02.2016;9.1;0.6;18.7
355;11.03.2016;5.1;2.1;11.8
355;11.04.2016;3;-1;10.3
355;11.05.2016;9.6;-1.8;15.1
355;11.06.2016;10.4;6;17.2
355;11.07.2016;6;2.9;7.4
355;11.08.2016;2.5;1.5;6.4
355;11.09.2016;1.4;-0.5;7
355;11.10.2016;3.4;-0.1;10.4
355;11.11.2016;3.7;-1.9;7.3
355;11.12.2016;3.2;2.2;5.1
355;11.13.2016;0.4;-3.2;5.3
355;11.14.2016;-1.4;-3.9;4.9
355;11.15.2016;-0.6;-5.6;5.2
355;11.16.2016;3.3;-1.4;5.8
355;11.17.2016;4.4;1.8;11.2
355;11.18.2016;12.2;-0.5;14.8
355;11.19.2016;12.5;8.9;16.8
355;11.20.2016;12.3;7.8;16.8
355;11.21.2016;10.7;6.9;16.6
355;11.22.2016;10.7;5.6;18.4
355;11.23.2016;10.3;5.4;18.3
355;11.24.2016;9.8;5.8;18
355;11.25.2016;7.4;6.6;8
355;11.26.2016;6;4;8
355;11.27.2016;6.8;5.5;8.7
355;11.28.2016;1.8;0.3;6
355;11.29.2016;-1.6;-4.2;3.5
355;11.30.2016;-1.7;-5.8;4.6
355;12.01.2016;-1.1;-4.2;4.8
355;12.02.2016;2.1;-4.8;10.7
355;12.03.2016;-0.2;-4.6;5.5
355;12.04.2016;-1.9;-5.9;3.3
355;12.05.2016;-1.7;-4.7;3.1
355;12.06.2016;-3;-5.2;-1.2
355;12.07.2016;-2.8;-3.6;-1.6
355;12.08.2016;-1.9;-2.9;-1.4
355;12.09.2016;-1.7;-3;2.4
355;12.10.2016;-0.9;-5.9;6.9
355;12.11.2016;0.2;-5.1;8.9
355;12.12.2016;5.8;-2;12.2
355;12.13.2016;-1;-3;5
355;12.14.2016;0.9;-3.5;4.7
355;12.15.2016;2.8;-0.5;4.3
355;12.16.2016;-0.2;-1.9;2.8
355;12.17.2016;-2.5;-5.8;4.8
355;12.18.2016;-2.7;-5.3;-1.9
355;12.19.2016;-1.3;-2.5;-0.3
355;12.20.2016;-3.3;-3.8;-1.2
355;12.21.2016;-3.4;-4;-3.2
355;12.22.2016;-3.7;-3.9;-3.3
355;12.23.2016;-2.6;-4;-2.1
355;12.24.2016;-2.4;-2.8;-1.6
355;12.25.2016;0;-2.9;1.6
355;12.26.2016;1.2;-3.4;7.6
355;12.27.2016;4;-2.9;9.5
355;12.28.2016;2.7;-1;4.4
355;12.29.2016;-0.8;-4.1;4.1
355;12.30.2016;-4.3;-7.9;3.1
355;12.31.2016;-4.5;-9.3;4.7
355;01.01.2017;-4;-8.8;3.7
355;01.02.2017;-4.3;-10.3;1.3
355;01.03.2017;-3.4;-6.7;4.4
355;01.04.2017;-1.2;-7.1;2.2
355;01.05.2017;-3.5;-8.4;2.2
355;01.06.2017;-5.4;-6.7;-2.9
355;01.07.2017;-7.3;-9.7;-3.5
355;01.08.2017;-7.9;-9.5;-4.1
355;01.09.2017;-5.3;-13.3;-1.8
355;01.10.2017;-10;-14;-3.3
355;01.11.2017;-6.5;-16.3;-2.5
355;01.12.2017;1;-9.6;5.1
355;01.13.2017;1.4;0.1;5.7
355;01.14.2017;-2.6;-7.1;2.5
355;01.15.2017;-5.7;-9.4;3.9
355;01.16.2017;-3.2;-10.8;-0.8
355;01.17.2017;-1.3;-2.5;-0.3
355;01.18.2017;-2.1;-2.6;-1.1
355;01.19.2017;-6.5;-9.1;-0.3
355;01.20.2017;-9.3;-14.2;-1.2
355;01.21.2017;-9.9;-14.7;-2.4
355;01.22.2017;-8.9;-13.1;-2.9
355;01.23.2017;-8.5;-13.7;-6.6
355;01.24.2017;-5.8;-7.7;-5.1
355;01.25.2017;-3.7;-5.8;-2.9
355;01.26.2017;-2.4;-4;-1
355;01.27.2017;-6.4;-10;-1
355;01.28.2017;-7.1;-11.5;-6.2
355;01.29.2017;-6.8;-7.3;-6.2
355;01.30.2017;-7.5;-8;-6.3
355;01.31.2017;-5;-8.2;-3.7
355;02.01.2017;-1.4;-3.9;-0.8
355;02.02.2017;3.3;-2.8;7.4
355;02.03.2017;10;6.6;13.1
355;02.04.2017;6.6;0.5;10
355;02.05.2017;5.3;-0.6;12.1
355;02.06.2017;4.4;3.8;5.5
355;02.07.2017;2.2;0.8;5.5
355;02.08.2017;-0.6;-1.9;2.4
355;02.09.2017;-0.8;-1.7;-0.4
355;02.10.2017;0;-0.6;0.6
355;02.11.2017;1.1;-0.5;2.5
355;02.12.2017;1.8;-0.3;3.9
355;02.13.2017;0.7;-0.8;5.1
355;02.14.2017;-1.1;-5.7;6.3
355;02.15.2017;0.6;-4.8;11.3
355;02.16.2017;0.8;-4.2;9.3
355;02.17.2017;0.5;-3.1;4.4
355;02.18.2017;4.7;-0.4;9.1
355;02.19.2017;2.3;-0.8;9.8
355;02.20.2017;2.9;-2.2;11.2
355;02.21.2017;5.5;-0.6;10.2
355;02.22.2017;9;2.1;15.3
355;02.23.2017;11.9;7.5;16.1
355;02.24.2017;7.7;5;12.9
355;02.25.2017;2;-1;10.1
355;02.26.2017;2.9;-4;10.9
355;02.27.2017;8.6;-0.3;15.2
355;02.28.2017;12.5;8.4;14
355;03.01.2017;4.6;1.7;13.7
355;03.02.2017;9;-1.2;15.4
355;03.03.2017;8.6;2.1;13.7
355;03.04.2017;10.7;7.1;17.5
355;03.05.2017;9.2;7.3;14.3
355;03.06.2017;5.6;2.7;10.6
355;03.07.2017;7.6;3.5;11.3
355;03.08.2017;6.2;3.3;12.7
355;03.09.2017;8.9;0.9;15.2
355;03.10.2017;8.2;4.2;12
355;03.11.2017;6.8;1.3;11.7
355;03.12.2017;3.8;1;9.1
355;03.13.2017;3.2;-3.5;12.1
355;03.14.2017;5.5;-1.3;14.3
355;03.15.2017;6.8;0.2;14.4
355;03.16.2017;7.1;-0.8;17.1
355;03.17.2017;9.3;-0.6;20.2
355;03.18.2017;10.8;7;15.3
355;03.19.2017;8.8;4.2;15
355;03.20.2017;11.9;2.9;20.3
355;03.21.2017;12.6;4.9;20.4
355;03.22.2017;12.1;5.6;20.3
355;03.23.2017;11.7;1.5;21.2
355;03.24.2017;10.8;4;18.4
355;03.25.2017;7.7;1.5;16.1
355;03.26.2017;8;4.4;12.3
355;03.27.2017;5;-2.5;14
355;03.28.2017;9.3;-1.2;20.3
355;03.29.2017;15.3;1.9;22.9
355;03.30.2017;11.6;4.5;19.9
355;03.31.2017;13.4;2.5;22
355;04.01.2017;16.3;7.1;24.1
355;04.02.2017;12.5;2.7;23.6
355;04.03.2017;15.8;4;23.5
355;04.04.2017;13.1;9.7;19.7
355;04.05.2017;10.9;8.9;16
355;04.06.2017;9.2;8.1;12.3
355;04.07.2017;9.3;4.1;14.6
355;04.08.2017;10.7;7.3;18.1
355;04.09.2017;12.9;4.4;20
355;04.10.2017;15;4.1;24
355;04.11.2017;9.6;6.3;15.3
355;04.12.2017;10.7;-0.6;17.5
355;04.13.2017;13;7.6;21.2
355;04.14.2017;13.2;3.5;20.1
